UNIQUE_READS_PERCENT, POLICY, READ_WRITES, CACHE_SIZE, RAM_SIZE, HIT, MISS, RATIO,TIME ns
10.0,FIFO, 2001,80,1000,765 ,235, 0.765,9.664773941040039
10.0,LRU, 2001,80,1000,765 ,235, 0.765,10.987520217895508
10.0,LFU, 2001,80,1000,780 ,220, 0.78,9.829282760620117
10.0,FIFO, 2001,80,1000,764 ,236, 0.764,10.349035263061523
10.0,LRU, 2001,80,1000,757 ,243, 0.757,11.621713638305664
10.0,LFU, 2001,80,1000,761 ,239, 0.761,10.873079299926758
10.0,FIFO, 2001,80,1000,746 ,254, 0.746,13.925790786743164
10.0,LRU, 2001,80,1000,744 ,256, 0.744,14.942407608032227
10.0,LFU, 2001,80,1000,739 ,261, 0.739,11.250972747802734
10.0,FIFO, 2001,80,1000,744 ,256, 0.744,13.453245162963867
10.0,LRU, 2001,80,1000,778 ,222, 0.778,11.069297790527344
10.0,LFU, 2001,80,1000,784 ,216, 0.784,10.309219360351562
10.0,FIFO, 2001,80,1000,777 ,223, 0.777,9.427785873413086
10.0,LRU, 2001,80,1000,759 ,241, 0.759,11.008262634277344
10.0,LFU, 2001,80,1000,752 ,248, 0.752,10.390520095825195
10.0,FIFO, 2001,80,1000,766 ,234, 0.766,9.375810623168945
10.0,LRU, 2001,80,1000,752 ,248, 0.752,10.632991790771484
10.0,LFU, 2001,80,1000,747 ,253, 0.747,10.415315628051758
10.0,FIFO, 2001,80,1000,761 ,239, 0.761,13.459920883178711
10.0,LRU, 2001,80,1000,749 ,251, 0.749,14.457941055297852
10.0,LFU, 2001,80,1000,743 ,257, 0.743,18.234968185424805
10.0,FIFO, 2001,80,1000,738 ,262, 0.738,10.65826416015625
10.0,LRU, 2001,90,1000,817 ,183, 0.817,8.887052536010742
10.0,LFU, 2001,90,1000,819 ,181, 0.819,8.718490600585938
10.0,FIFO, 2001,90,1000,830 ,170, 0.83,7.926702499389648
10.0,LRU, 2001,90,1000,828 ,172, 0.828,8.392333984375
10.0,LFU, 2001,90,1000,844 ,156, 0.844,8.05521011352539
10.0,FIFO, 2001,90,1000,826 ,174, 0.826,7.7877044677734375
10.0,LRU, 2001,90,1000,824 ,176, 0.824,9.387016296386719
10.0,LFU, 2001,90,1000,829 ,171, 0.829,8.484125137329102
10.0,FIFO, 2001,90,1000,834 ,166, 0.834,7.737398147583008
10.0,LRU, 2001,90,1000,837 ,163, 0.837,8.440494537353516
10.0,LFU, 2001,90,1000,833 ,167, 0.833,9.68790054321289
10.0,FIFO, 2001,90,1000,828 ,172, 0.828,8.76760482788086
10.0,LRU, 2001,90,1000,821 ,179, 0.821,8.575677871704102
10.0,LFU, 2001,90,1000,830 ,170, 0.83,8.535146713256836
